1,2,3,4,5,6,7
06052066,C,00,2018/1/13 00:00,,2018/2/6 00:00,A
00124331,C,05,2017/4/28 00:00,,2017/5/19 00:00,B
99127644,C,05,2017/4/28 00:00,,2017/5/19 00:00,B
02121434,C,31,2017/5/4 00:00,,2017/5/19 00:00,B
00122621,C,50,2018/1/22 00:00,,2018/2/7 00:00,B
01181892,N,,2018/1/25 00:00,,2018/1/29 00:00,C
02188136,N,,2018/1/25 00:00,,2018/1/29 00:00,C
02123499,C,31,2018/4/9 00:00,,2018/4/19 00:00,B
99183177,D,30,2018/1/22 00:00,,2018/1/29 00:00,C
04051565,N,,2018/4/8 00:00,,2018/4/10 00:00,A
05051816,N,,2018/4/8 00:00,,2018/4/10 00:00,A
06052059,C,00,2018/1/13 00:00,,2018/2/6 00:00,A
06052064,C,00,2018/1/13 00:00,,2018/2/6 00:00,A
02122369,C,13,2018/1/17 00:00,,2018/1/18 00:00,B
99127637,C,42,2016/1/8 00:00,,2016/1/27 00:00,B
01051866,D,31,2016/1/4 00:00,,2016/1/7 00:00,A
03126136,C,61,2018/2/6 00:00,,2018/2/7 00:00,B
96051829,C,12,2016/1/6 00:00,,2016/2/4 00:00,A
01123377,C,01,2016/1/8 00:00,,2016/1/27 00:00,B
01123377,C,61,2016/1/8 00:00,,2016/1/27 00:00,B
01181896,N,,2018/1/25 00:00,,2018/1/29 00:00,C
03183636,D,30,2018/1/25 00:00,,2018/1/29 00:00,C
99183185,N,,2015/12/24 00:00,,2015/12/25 00:00,C
02128245,C,50,2015/12/31 00:00,,2016/1/27 00:00,B
03126104,C,50,2017/4/28 00:00,,2017/5/19 00:00,B
03051515,D,20,2017/5/12 00:00,,2017/7/6 00:00,A
03051569,C,12,2017/5/14 00:00,,2017/6/7 00:00,A
03126123,D,29,2016/1/7 00:00,,2016/5/12 00:00,B
00124305,D,29,2016/1/8 00:00,,2016/5/12 00:00,B
07052327,C,61,2018/4/9 00:00,,2018/5/11 00:00,A
03051593,D,20,2017/5/11 00:00,,2017/6/7 00:00,A
04181763,N,,2018/1/25 00:00,,2018/1/29 00:00,C
02052014,C,31,2018/1/31 00:00,,2018/2/6 00:00,A
03126112,C,50,2018/2/4 00:00,,2018/2/7 00:00,B
04127307,C,31,2018/2/6 00:00,,2018/2/7 00:00,B
03122442,C,31,2016/1/9 00:00,,2017/1/23 00:00,B
03122442,D,29,2016/1/9 00:00,,2016/5/12 00:00,B
02122392,C,31,2018/4/9 00:00,,2018/4/19 00:00,B
05184322,C,02,2018/4/11 00:00,,2018/4/27 00:00,C
05184326,C,02,2018/4/11 00:00,,2018/4/27 00:00,C
05184327,C,10,2018/4/11 00:00,,2018/4/27 00:00,C
02122349,C,42,2016/12/2 00:00,,2016/12/21 00:00,B
99183185,N,,2016/1/27 00:00,,2016/1/28 00:00,C
02051987,C,12,2016/1/28 00:00,,2016/2/4 00:00,A
99183198,C,11,2016/1/20 00:00,,2016/1/28 00:00,C
00127925,C,50,2016/12/10 00:00,,2017/5/19 00:00,B
02128259,C,42,2016/12/13 00:00,,2016/12/21 00:00,B
00052638,C,50,2016/12/16 00:00,,2017/1/12 00:00,A
02123481,C,05,2016/12/16 00:00,,2016/12/21 00:00,B
02121417,C,31,2016/1/14 00:00,,2016/1/27 00:00,B
03183628,C,31,2017/6/12 00:00,,2017/6/26 00:00,C
00052621,D,31,2016/12/6 00:00,,2016/12/8 00:00,A
10837484,C,05,2016/12/16 00:00,,2016/12/21 00:00,B
97051476,C,50,2016/12/16 00:00,,2017/1/12 00:00,A
00052621,C,50,2016/12/20 00:00,,2017/2/8 00:00,A
04128827,N,,2016/12/20 00:00,,2016/12/21 00:00,B
01051851,C,42,2018/1/21 00:00,,2018/2/6 00:00,A
03125327,C,31,2018/1/22 00:00,,2018/2/7 00:00,B
00185286,N,,2017/5/23 00:00,,2017/5/24 00:00,C
02122446,C,45,2017/5/24 00:00,,2017/6/20 00:00,B
00122768,D,24,2016/12/20 00:00,有抗生素,2016/12/21 00:00,B
03125809,D,31,2016/12/20 00:00,,2016/12/21 00:00,B
01051868,D,29,2017/1/3 00:00,,2017/1/12 00:00,A
99183192,C,02,2016/12/28 00:00,,2017/1/23 00:00,C
02188117,C,31,2017/6/18 00:00,,2017/6/26 00:00,C
01051842,C,12,2017/6/22 00:00,,2017/7/6 00:00,A
02052033,C,31,2017/6/22 00:00,,2017/7/6 00:00,A
03183622,C,40,2016/12/20 00:00,,2016/12/27 00:00,C
02052018,C,43,2016/12/25 00:00,,2017/1/12 00:00,A
99183204,C,11,2016/12/28 00:00,,2017/1/23 00:00,C
96185476,C,02,2017/6/19 00:00,,2017/6/26 00:00,C
04128817,C,50,2017/6/16 00:00,,2017/6/20 00:00,B
03051513,C,12,2017/6/22 00:00,,2017/7/6 00:00,A
01181897,D,02,2017/6/25 00:00,,2017/6/26 00:00,C
02188144,C,02,2017/6/27 00:00,,2017/7/21 00:00,C
00052657,D,20,2017/7/1 00:00,,2017/7/6 00:00,A
02122425,C,31,2017/2/21 00:00,,2017/3/22 00:00,B
01181909,C,02,2017/3/10 00:00,,2017/3/24 00:00,C
03183616,C,02,2017/6/12 00:00,,2017/6/26 00:00,C
02127028,C,31,2017/6/16 00:00,,2017/6/20 00:00,B
02127028,D,42,2017/6/16 00:00,,2017/6/20 00:00,B
02127028,C,31,2017/6/20 00:00,,2017/7/19 00:00,B
01123410,C,61,2017/9/16 00:00,,2017/9/25 00:00,B
00052672,C,50,2017/9/18 00:00,,2017/10/13 00:00,A
03051560,C,12,2017/9/21 00:00,,2017/10/13 00:00,A
99183177,N,,2017/9/25 00:00,,2017/9/26 00:00,C
01123396,C,05,2016/12/16 00:00,,2016/12/21 00:00,B
01181885,C,02,2016/12/19 00:00,,2016/12/27 00:00,C
10837974,C,42,2016/12/19 00:00,,2016/12/21 00:00,B
03126134,D,D,2016/12/20 00:00,暫停抗生素,2016/12/21 00:00,B
03126117,C,24,2017/9/14 00:00,,2017/9/25 00:00,B
03051594,C,42,2018/2/2 00:00,,2018/2/6 00:00,A
01123379,C,42,2016/11/19 00:00,,2016/11/24 00:00,B
01181909,D,02,2016/11/28 00:00,,2016/11/29 00:00,C
02122371,C,42,2017/9/25 00:00,,2017/10/20 00:00,B
99183200,D,02,2017/9/25 00:00,,2017/9/26 00:00,C
02188157,C,40,2017/10/5 00:00,,2017/10/24 00:00,C
02188133,N,,2016/12/25 00:00,,2016/12/27 00:00,C
01123376,C,42,2017/9/20 00:00,,2017/10/20 00:00,B
02052013,N,,2018/2/5 00:00,,2018/2/6 00:00,A
00052654,C,03,2018/2/8 00:00,,2018/3/8 00:00,A
03183658,D,31,2017/6/25 00:00,,2017/6/26 00:00,C
06052020,C,03,2017/6/28 00:00,,2017/7/6 00:00,A
00052647,C,12,2017/9/14 00:00,,2017/10/13 00:00,A
01123397,C,31,2017/9/14 00:00,,2017/9/25 00:00,B
99183210,C,02,2017/9/18 00:00,,2017/9/26 00:00,C
03125363,D,01,2018/2/6 00:00,,2018/2/7 00:00,B
04127313,C,05,2018/2/6 00:00,,2018/2/7 00:00,B
07052325,C,03,2018/2/20 00:00,,2018/3/8 00:00,A
02052031,C,50,2018/2/22 00:00,,2018/3/8 00:00,A
02188153,C,02,2017/6/27 00:00,,2017/7/21 00:00,C
00185283,C,43,2017/7/8 00:00,,2017/7/21 00:00,C
02128256,C,42,2017/9/22 00:00,,2017/10/20 00:00,B
02188115,D,02,2017/9/25 00:00,,2017/9/26 00:00,C
01051841,D,20,2017/6/20 00:00,,2017/7/6 00:00,A
03128053,C,31,2017/7/12 00:00,,2017/7/19 00:00,B
99183177,C,30,2018/2/10 00:00,,2018/2/26 00:00,C
03183636,C,30,2018/1/31 00:00,,2018/2/26 00:00,C
99183188,D,02,2017/6/25 00:00,,2017/6/26 00:00,C
00052627,C,39,2017/7/5 00:00,,2017/8/9 00:00,A
00127912,C,01,2017/7/12 00:00,,2017/7/20 00:00,B
04127163,D,01,2018/2/6 00:00,,2018/2/7 00:00,B
97124120,C,42,2018/2/17 00:00,,2018/3/23 00:00,B
01051854,C,12,2017/9/21 00:00,,2017/10/13 00:00,A
99127649,D,01,2017/9/21 00:00,,2017/9/25 00:00,B
01181892,D,02,2017/9/25 00:00,,2017/9/26 00:00,C
04051539,C,40,2018/2/22 00:00,,2018/3/8 00:00,A
01181899,N,,2018/2/24 00:00,,2018/2/26 00:00,C
02188147,N,,2017/7/7 00:00,,2017/7/21 00:00,C
01123353,C,31,2017/7/12 00:00,,2017/7/19 00:00,B
04127169,C,61,2018/2/6 00:00,,2018/2/7 00:00,B
00122760,C,50,2018/2/9 00:00,,2018/3/23 00:00,B
03125325,C,50,2018/2/9 00:00,,2018/3/23 00:00,B
03183625,N,,2017/12/25 00:00,,2017/12/27 00:00,C
02188143,D,30,2017/5/23 00:00,,2017/5/24 00:00,C
01123403,C,05,2017/6/3 00:00,,2017/6/20 00:00,B
01181877,C,30,2017/6/10 00:00,,2017/6/26 00:00,C
00122659,C,31,2017/7/18 00:00,,2017/7/19 00:00,B
01181897,N,,2017/7/20 00:00,,2017/7/21 00:00,C
04123078,C,50,2018/4/13 00:00,,2018/4/19 00:00,B
01123406,D,01,2015/12/24 00:00,,2015/12/25 00:00,B
98186924,D,11,2015/12/24 00:00,,2015/12/25 00:00,C
99183193,N,,2017/7/20 00:00,,2017/7/21 00:00,C
02121435,C,31,2018/4/22 00:00,,2018/5/23 00:00,B
03051561,C,43,2018/3/3 00:00,,2018/3/8 00:00,A
03128842,D,01,2018/4/18 00:00,,2018/4/19 00:00,B
05184330,C,31,2018/4/19 00:00,,2018/4/27 00:00,C
00052641,D,20,2017/7/4 00:00,,2017/7/6 00:00,A
02122347,C,01,2017/7/12 00:00,,2017/7/19 00:00,B
99183188,N,,2018/4/25 00:00,,2018/4/27 00:00,C
02051982,C,12,2018/3/3 00:00,,2018/3/8 00:00,A
03126130,C,42,2018/3/16 00:00,,2018/3/23 00:00,B
03126118,D,01,2018/4/18 00:00,,2018/4/19 00:00,B
03126123,D,01,2018/4/18 00:00,,2018/4/19 00:00,B
03126123,C,24,2018/4/19 00:00,,2018/5/23 00:00,B
00127923,C,61,2018/3/5 00:00,,2018/3/23 00:00,B
02122351,C,50,2018/3/8 00:00,,2018/3/23 00:00,B
10837967,C,42,2018/3/8 00:00,,2018/3/23 00:00,B
94051736,C,39,2016/1/6 00:00,,2016/2/4 00:00,A
00185286,D,02,2018/3/24 00:00,,2018/3/26 00:00,C
03183656,C,02,2018/3/17 00:00,,2018/4/27 00:00,C
05184329,C,27,2018/3/12 00:00,,2018/3/26 00:00,C
02122345,C,01,2017/4/10 00:00,,2017/5/19 00:00,B
02123497,C,42,2017/9/14 00:00,,2017/9/25 00:00,B
02127024,C,24,2017/9/14 00:00,,2017/9/25 00:00,B
03183614,C,02,2017/10/5 00:00,,2017/10/24 00:00,C
01123400,C,50,2017/10/9 00:00,,2017/10/20 00:00,B
05184322,D,02,2018/3/12 00:00,,2018/3/26 00:00,C
00124313,C,01,2018/3/16 00:00,,2018/3/23 00:00,B
04181780,C,11,2018/3/12 00:00,,2018/3/26 00:00,C
00124298,C,42,2018/3/22 00:00,,2018/4/19 00:00,B
06052041,C,00,2017/10/17 00:00,,2017/11/9 00:00,A
06052044,C,00,2017/10/17 00:00,,2017/11/9 00:00,A
06052050,C,00,2017/10/17 00:00,,2017/11/9 00:00,A
03126192,C,50,2017/10/17 00:00,,2017/10/20 00:00,B
01123342,C,01,2018/3/16 00:00,,2018/3/23 00:00,B
03126102,C,01,2018/3/16 00:00,,2018/3/23 00:00,B
02122435,C,53,2018/3/19 00:00,,2018/3/23 00:00,B
03051540,D,20,2017/10/15 00:00,,2017/11/9 00:00,A
06052049,C,00,2017/10/17 00:00,,2017/11/9 00:00,A
03128834,C,45,2018/3/18 00:00,,2018/3/23 00:00,B
02188122,C,02,2017/10/5 00:00,,2017/10/24 00:00,C
02122418,C,50,2017/10/9 00:00,,2017/10/20 00:00,B
02122383,C,01,2018/3/16 00:00,,2018/3/23 00:00,B
04051565,D,20,2018/3/19 00:00,,2018/4/10 00:00,A
01181900,C,11,2018/3/20 00:00,,2018/3/26 00:00,C
05184330,D,31,2018/3/24 00:00,,2018/3/26 00:00,C
05051816,D,20,2018/3/30 00:00,,2018/4/10 00:00,A
02188146,C,02,2017/10/5 00:00,,2017/10/24 00:00,C
02122419,C,31,2017/10/6 00:00,,2017/10/20 00:00,B
00122607,C,05,2017/10/9 00:00,,2017/10/20 00:00,B
03051530,C,12,2017/9/21 00:00,,2017/10/13 00:00,A
03051547,C,12,2017/9/21 00:00,,2017/10/13 00:00,A
03183618,D,02,2017/9/25 00:00,,2017/9/26 00:00,C
03183625,D,02,2017/9/25 00:00,,2017/9/26 00:00,C
06052037,C,00,2017/10/17 00:00,,2017/11/9 00:00,A
06052045,C,00,2017/10/17 00:00,,2017/11/9 00:00,A
00122770,D,42,2017/10/19 00:00,,2017/10/20 00:00,B
00122770,C,50,2017/10/22 00:00,,2017/11/20 00:00,B
03183636,D,30,2016/12/25 00:00,,2016/12/27 00:00,C
99183188,D,02,2018/3/24 00:00,,2018/3/26 00:00,C
02122425,D,20,2016/12/1 00:00,,2016/12/21 00:00,B
00122656,C,24,2016/12/13 00:00,,2016/12/21 00:00,B
00052666,C,50,2016/12/16 00:00,,2017/1/12 00:00,A
01181904,C,02,2018/3/20 00:00,,2018/3/26 00:00,C
04123115,C,42,2018/3/22 00:00,,2018/4/19 00:00,B
04127305,C,45,2018/3/25 00:00,,2018/5/23 00:00,B
03126127,C,01,2018/3/16 00:00,,2018/3/23 00:00,B
03126204,C,01,2018/3/16 00:00,,2018/3/23 00:00,B
03126205,C,01,2018/3/16 00:00,,2018/3/23 00:00,B
02121413,C,01,2018/3/22 00:00,,2018/3/23 00:00,B
03128836,C,42,2018/3/22 00:00,,2018/4/19 00:00,B
03183629,D,02,2018/3/24 00:00,,2018/3/26 00:00,C
00052635,C,50,2017/1/9 00:00,,2017/1/12 00:00,A
00052621,D,31,2017/1/10 00:00,,2017/1/12 00:00,A
95051803,D,42,2017/1/10 00:00,,2017/1/12 00:00,A
95051803,C,42,2017/1/13 00:00,,2017/2/8 00:00,A
03122442,C,31,2017/1/9 00:00,,2017/3/22 00:00,B
00124317,C,31,2017/1/14 00:00,,2017/1/23 00:00,B
02188154,N,,2016/12/25 00:00,,2016/12/27 00:00,C
01123384,C,42,2017/1/1 00:00,,2017/1/23 00:00,B
02127030,C,50,2017/1/1 00:00,,2017/1/23 00:00,B
03126128,C,50,2017/1/1 00:00,,2017/1/23 00:00,B
02051976,D,20,2017/1/8 00:00,,2017/1/12 00:00,A
04181770,D,02,2018/4/25 00:00,,2018/4/27 00:00,C
97182633,N,,2016/12/25 00:00,,2016/12/27 00:00,C
99051744,C,40,2017/1/2 00:00,,2017/1/12 00:00,A
00122640,C,31,2017/1/10 00:00,,2018/1/18 00:00,B
07052328,C,61,2018/4/24 00:00,,2018/5/11 00:00,A
03126211,C,42,2018/5/1 00:00,,2018/5/23 00:00,B
10837813,C,45,2018/5/1 00:00,,2018/5/23 00:00,B
04123034,C,42,2018/4/24 00:00,,2018/5/23 00:00,B
03125809,C,31,2017/1/10 00:00,,2017/1/23 00:00,B
02121421,D,42,2017/4/17 00:00,,2017/4/18 00:00,B
01123395,C,42,2017/4/19 00:00,,2017/5/19 00:00,B
02052003,C,12,2017/4/20 00:00,,2017/5/11 00:00,A
02121421,C,01,2017/4/30 00:00,,2017/5/19 00:00,B
03183643,N,,2017/7/20 00:00,,2017/7/21 00:00,C
00127749,C,42,2016/8/10 00:00,,2016/8/24 00:00,B
02122336,C,42,2016/8/10 00:00,,2016/8/24 00:00,B
99183190,D,20,2016/8/10 00:00,,2016/8/26 00:00,C
00127919,C,42,2016/8/14 00:00,,2016/8/24 00:00,B
02188118,N,,2017/7/20 00:00,,2017/7/21 00:00,C
01123365,C,31,2017/7/24 00:00,,2017/8/23 00:00,B
00185286,N,,2018/4/25 00:00,,2018/4/27 00:00,C
00052646,C,31,2017/8/2 00:00,,2017/8/9 00:00,A
99183177,D,02,2017/7/20 00:00,,2017/7/21 00:00,C
00052642,C,12,2017/8/2 00:00,,2017/8/9 00:00,A
03125346,C,01,2018/7/26 00:00,,2018/8/22 00:00,B
01181905,N,,2017/7/20 00:00,,2017/7/21 00:00,C
02188159,D,02,2017/7/20 00:00,,2017/7/21 00:00,C
03183636,N,,2017/7/20 00:00,,2017/7/21 00:00,C
03126213,C,01,2017/7/22 00:00,,2017/8/23 00:00,B
03183658,C,31,2017/7/30 00:00,,2017/8/28 00:00,C
10837989,C,42,2017/8/10 00:00,,2017/8/23 00:00,B
04051519,C,27,2017/8/12 00:00,,2017/9/7 00:00,A
02122368,C,31,2017/7/16 00:00,,2017/7/19 00:00,B
02188135,D,02,2017/7/20 00:00,,2017/7/21 00:00,C
99183188,N,,2017/7/20 00:00,,2017/7/21 00:00,C
00124320,C,31,2017/8/16 00:00,,2017/8/23 00:00,B
03183625,C,10,2018/1/12 00:00,,2018/1/29 00:00,C
00185308,C,20,2018/1/15 00:00,,2018/1/29 00:00,C
03126121,C,42,2017/8/16 00:00,,2017/8/23 00:00,B
00122632,C,42,2016/8/14 00:00,,2016/8/24 00:00,B
03126115,C,42,2016/8/15 00:00,,2016/8/24 00:00,B
02052002,D,29,2016/8/19 00:00,母,2016/9/8 00:00,A
02188133,D,02,2016/8/19 00:00,,2016/8/26 00:00,C
06052055,C,03,2017/8/14 00:00,,2017/9/7 00:00,A
01051848,C,27,2017/8/18 00:00,,2017/10/13 00:00,A
00122594,C,42,2017/8/21 00:00,,2017/8/23 00:00,B
94051718,C,42,2017/8/21 00:00,,2017/10/13 00:00,A
01123337,C,42,2016/8/20 00:00,,2016/8/24 00:00,B
02188144,D,02,2016/8/25 00:00,,2016/8/26 00:00,C
01051864,C,42,2016/8/26 00:00,,2016/9/8 00:00,A
02188160,C,30,2017/8/10 00:00,,2017/8/28 00:00,C
03125324,C,61,2017/8/10 00:00,,2017/8/23 00:00,B
00122647,C,42,2017/8/16 00:00,,2017/8/23 00:00,B
02188156,C,30,2016/8/21 00:00,,2016/8/26 00:00,C
03126208,C,50,2017/5/4 00:00,,2017/5/19 00:00,B
02122408,C,31,2017/5/14 00:00,,2017/5/19 00:00,B
00124326,C,31,2018/4/9 00:00,,2018/4/19 00:00,B
05184331,D,20,2018/1/31 00:00,,2018/2/26 00:00,C
02188125,D,02,2016/8/19 00:00,,2016/8/26 00:00,C
03183637,D,30,2016/8/25 00:00,,2016/8/26 00:00,C
99127667,C,01,2016/9/9 00:00,,2016/9/23 00:00,B
96123553,C,50,2016/9/17 00:00,,2016/9/23 00:00,B
00122655,C,01,2016/9/9 00:00,,2016/9/23 00:00,B
02122412,C,50,2016/9/17 00:00,,2016/9/23 00:00,B
03183637,C,30,2016/9/17 00:00,,2016/9/26 00:00,C
03183645,C,30,2016/9/17 00:00,,2016/9/26 00:00,C
02188125,C,02,2016/9/20 00:00,,2016/9/26 00:00,C
00124293,C,31,2016/9/2 00:00,,2016/9/23 00:00,B
10837573,C,01,2016/9/9 00:00,,2016/9/23 00:00,B
02052023,C,31,2016/9/5 00:00,,2016/9/8 00:00,A
99127586,C,31,2016/9/11 00:00,,2016/9/23 00:00,B
02052002,N,,2016/9/6 00:00,,2016/9/8 00:00,A
00122614,C,42,2016/9/9 00:00,,2016/9/23 00:00,B
00122619,C,42,2016/9/9 00:00,,2016/9/23 00:00,B
02121416,C,42,2016/9/9 00:00,,2016/9/23 00:00,B
02127021,C,01,2016/9/9 00:00,,2016/9/23 00:00,B
99127591,C,01,2016/9/9 00:00,,2016/9/23 00:00,B
01181899,D,02,2017/10/23 00:00,,2017/10/24 00:00,C
01123332,C,01,2017/10/29 00:00,,2017/11/20 00:00,B
01123358,C,50,2016/9/24 00:00,,2016/12/21 00:00,B
00052671,D,29,2017/10/28 00:00,母,2017/12/8 00:00,A
02122401,C,01,2017/10/29 00:00,,2017/11/20 00:00,B
06052043,C,00,2017/10/17 00:00,,2017/11/9 00:00,A
99183200,N,,2017/10/23 00:00,,2017/10/24 00:00,C
04128822,D,31,2017/10/19 00:00,,2017/10/20 00:00,B
04128822,C,42,2017/10/22 00:00,,2017/11/20 00:00,B
01181889,D,30,2017/10/23 00:00,,2017/10/24 00:00,C
03183615,N,,2017/10/23 00:00,,2017/10/24 00:00,C
01123338,C,42,2017/10/29 00:00,,2017/11/20 00:00,B
10837977,C,05,2017/10/29 00:00,,2017/11/20 00:00,B
06052046,C,00,2017/10/17 00:00,,2017/11/9 00:00,A
06052048,C,00,2017/10/17 00:00,,2017/11/9 00:00,A
01123387,C,05,2017/10/29 00:00,,2017/11/20 00:00,B
02123486,C,31,2017/10/29 00:00,,2017/11/20 00:00,B
00052671,C,42,2017/11/7 00:00,,2017/12/8 00:00,A
00052655,C,12,2018/5/9 00:00,,2018/5/11 00:00,A
01181897,C,31,2017/10/29 00:00,,2017/11/27 00:00,C
02052029,C,12,2018/5/9 00:00,,2018/5/11 00:00,A
02127045,C,42,2017/10/29 00:00,,2017/11/20 00:00,B
03125371,C,31,2017/10/29 00:00,,2017/11/20 00:00,B
02052019,C,12,2018/5/9 00:00,,2018/5/11 00:00,A
01123406,C,50,2016/1/17 00:00,,2016/1/27 00:00,B
98186924,C,11,2016/1/20 00:00,,2016/1/28 00:00,C
00127919,D,01,2016/1/26 00:00,,2016/1/27 00:00,B
00052630,C,12,2016/1/28 00:00,,2016/2/4 00:00,A
00052664,C,81,2016/1/28 00:00,,2016/2/4 00:00,A
03125359,C,61,2016/12/19 00:00,,2016/12/21 00:00,B
02122425,D,24,2016/12/20 00:00,暫停有抗生素,2016/12/21 00:00,B
00185308,N,,2016/12/25 00:00,,2016/12/27 00:00,C
98186933,N,,2016/12/25 00:00,,2016/12/27 00:00,C
99183190,N,,2016/12/25 00:00,,2016/12/27 00:00,C
02122333,D,42,2016/1/26 00:00,,2016/1/27 00:00,B
01051818,C,12,2016/1/28 00:00,,2016/2/4 00:00,A
02052021,D,20,2016/2/5 00:00,,2016/3/9 00:00,A
00052641,D,20,2018/5/8 00:00,,2018/5/11 00:00,A
98091827,D,01,2016/1/26 00:00,,2016/1/27 00:00,B
96121452,C,31,2016/1/31 00:00,,2016/2/23 00:00,B
00052659,C,40,2016/1/22 00:00,,2016/2/4 00:00,A
02122367,C,20,2016/2/5 00:00,,2016/2/23 00:00,B
96123552,C,20,2016/2/5 00:00,,2016/2/23 00:00,B
03051540,N,,2017/11/7 00:00,,2017/11/9 00:00,A
02122332,C,42,2017/11/10 00:00,,2017/11/20 00:00,B
04123175,C,42,2017/11/10 00:00,,2017/11/20 00:00,B
02128264,C,42,2017/11/16 00:00,,2017/12/22 00:00,B
02128264,C,50,2017/11/16 00:00,,2018/1/18 00:00,B
02122398,C,31,2017/11/24 00:00,,2017/12/22 00:00,B
00052632,C,50,2017/11/18 00:00,,2017/12/8 00:00,A
00052662,C,12,2016/2/4 00:00,,2016/3/9 00:00,A
03126199,C,42,2017/11/5 00:00,,2017/11/20 00:00,B
00052655,D,42,2017/11/7 00:00,,2017/11/9 00:00,A
00122766,C,31,2017/7/6 00:00,,2017/7/19 00:00,B
00185269,C,27,2016/2/4 00:00,,2016/2/26 00:00,C
00122763,C,31,2016/2/5 00:00,,2016/2/23 00:00,B
00124299,C,31,2017/12/3 00:00,,2017/12/22 00:00,B
01181889,C,30,2017/11/22 00:00,,2017/11/27 00:00,C
99127592,C,31,2017/11/24 00:00,,2017/12/22 00:00,B
01181876,D,02,2018/2/24 00:00,,2018/2/26 00:00,C
02188115,N,,2017/11/25 00:00,,2017/11/27 00:00,C
02188135,N,,2017/11/25 00:00,,2017/11/27 00:00,C
02127046,C,31,2017/11/30 00:00,,2017/12/22 00:00,B
02052030,C,50,2017/1/15 00:00,,2017/2/8 00:00,A
04129147,C,01,2018/8/1 00:00,,2018/8/22 00:00,B
04181789,D,02,2018/5/24 00:00,,2018/5/25 00:00,C
02121431,C,31,2018/5/27 00:00,,2018/6/21 00:00,B
10837812,C,50,2018/7/30 00:00,,2018/8/22 00:00,B
04051523,C,32,2018/8/2 00:00,,2018/8/8 00:00,A
04127160,C,50,2018/8/4 00:00,,2018/8/22 00:00,B
03126190,C,50,2018/8/6 00:00,,2018/8/22 00:00,B
10837984,C,31,2018/8/3 00:00,,2018/8/22 00:00,B
05051781,D,29,2018/7/29 00:00,母,2018/8/8 00:00,A
04129145,C,01,2018/8/1 00:00,,2018/8/22 00:00,B
03051553,C,39,2018/8/11 00:00,,2018/9/6 00:00,A
05184331,N,,2018/2/24 00:00,,2018/2/26 00:00,C
03126124,C,31,2018/2/27 00:00,,2018/3/23 00:00,B
05051880,C,42,2018/3/3 00:00,,2018/3/8 00:00,A
00185274,C,30,2018/5/13 00:00,,2018/5/25 00:00,C
01181892,C,02,2018/5/13 00:00,,2018/5/25 00:00,C
03126191,C,53,2018/5/12 00:00,,2018/5/23 00:00,B
00185272,C,02,2018/5/13 00:00,,2018/5/25 00:00,C
02052038,C,32,2018/8/2 00:00,,2018/8/8 00:00,A
00122636,D,01,2017/7/18 00:00,,2017/7/19 00:00,B
01123386,C,42,2017/7/22 00:00,,2017/8/23 00:00,B
06052042,C,53,2017/7/25 00:00,,2017/8/9 00:00,A
00122636,C,31,2017/8/1 00:00,,2017/8/23 00:00,B
04121682,C,01,2017/8/1 00:00,,2017/8/23 00:00,B
04123051,D,01,2018/5/19 00:00,,2018/5/23 00:00,B
02051990,D,20,2018/5/28 00:00,,2018/6/7 00:00,A
03183627,C,31,2018/5/19 00:00,,2018/5/25 00:00,C
04123050,C,31,2018/5/27 00:00,,2018/6/21 00:00,B
01181896,C,02,2018/5/27 00:00,,2018/6/26 00:00,C
04123156,C,42,2018/4/24 00:00,,2018/5/23 00:00,B
02188143,N,,2018/4/25 00:00,,2018/4/27 00:00,C
07052330,C,61,2018/4/30 00:00,,2018/5/11 00:00,A
10837990,D,31,2018/5/1 00:00,,2018/5/23 00:00,B
02188143,D,02,2018/3/24 00:00,,2018/3/26 00:00,C
03128841,C,42,2018/6/3 00:00,,2018/6/21 00:00,B
00185293,C,28,2017/11/18 00:00,,2017/11/27 00:00,C
04127165,C,31,2018/6/3 00:00,,2018/6/21 00:00,B
99127555,C,31,2017/11/24 00:00,,2017/12/22 00:00,B
03125366,C,31,2017/11/29 00:00,,2017/12/22 00:00,B
06052069,C,03,2017/12/7 00:00,,2017/12/8 00:00,A
03051561,D,29,2017/11/22 00:00,公/母,2017/12/8 00:00,A
04123030,C,61,2017/11/24 00:00,,2017/12/22 00:00,B
02051989,C,42,2017/10/17 00:00,,2017/11/9 00:00,A
06052051,C,00,2017/10/17 00:00,,2017/11/9 00:00,A
02188159,N,,2017/11/25 00:00,,2017/11/27 00:00,C
02121424,C,50,2018/5/17 00:00,,2018/5/23 00:00,B
03128052,C,61,2017/12/3 00:00,,2017/12/22 00:00,B
02122376,C,31,2018/5/16 00:00,,2018/5/23 00:00,B
02051984,C,12,2017/12/14 00:00,,2018/1/9 00:00,A
04127153,C,31,2017/12/17 00:00,,2017/12/22 00:00,B
04127295,C,03,2017/12/8 00:00,,2017/12/22 00:00,B
04127295,C,50,2017/12/8 00:00,,2017/12/27 00:00,B
02122359,D,01,2016/9/22 00:00,,2016/9/23 00:00,B
03126105,D,01,2016/9/22 00:00,,2016/10/6 00:00,B
02122359,C,53,2016/9/24 00:00,,2016/10/20 00:00,B
01181907,D,02,2016/9/24 00:00,,2016/9/26 00:00,C
00122613,C,42,2016/9/26 00:00,,2016/10/20 00:00,B
03126151,D,31,2018/5/19 00:00,,2018/5/23 00:00,B
03183638,C,02,2018/5/19 00:00,,2018/5/25 00:00,C
