1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
39220,2019,9,B,6125738,005HO53812,98116532,2016/7/26 00:00,1,137,,2019/5/4 00:00,2019/9/18 00:00,38,2019/9/19 00:00,2019/10/14 00:00,007HO14732,1,,2019/8/10 00:00,203HO03005
39221,2019,9,C,5184313,001HO02724,2176808,2016/11/25 00:00,2,258,,2019/1/6 00:00,2019/9/21 00:00,34,2019/9/23 00:00,,,0,2017/12/16 00:00,,
39222,2019,9,C,5184315,001HO02724,3172305,2016/2/5 00:00,2,201,,2019/3/4 00:00,2019/9/21 00:00,43,2019/9/23 00:00,2019/10/14 00:00,001HO12901,3,2017/12/29 00:00,2019/6/18 00:00,001HO12901
39223,2019,9,C,5184316,001HO02724,2176821,2016/2/7 00:00,2,137,,2019/5/7 00:00,2019/9/21 00:00,43,2019/9/23 00:00,2019/10/6 00:00,001HO12901,2,2018/2/12 00:00,2019/7/6 00:00,001HO12901
39224,2019,9,C,5184318,001HO02724,3172307,2016/2/11 00:00,2,268,,2018/12/27 00:00,2019/9/21 00:00,43,2019/9/23 00:00,,,0,2017/12/27 00:00,,
39225,2019,9,C,5184321,001HO02724,2176815,2016/11/21 00:00,2,292,,2018/12/3 00:00,2019/9/21 00:00,34,2019/9/23 00:00,2019/3/18 00:00,001HO12901,2,2017/12/23 00:00,2019/1/16 00:00,001HO12901
39226,2019,9,C,5184323,001HO02611,2176814,2016/3/18 00:00,2,155,,2019/4/19 00:00,2019/9/21 00:00,42,2019/9/23 00:00,2019/4/30 00:00,001HO12901,1,2018/3/31 00:00,2019/4/30 00:00,001HO12901
39227,2019,9,C,5184333,001HO02724,96174181,2016/4/10 00:00,2,128,,2019/5/16 00:00,2019/9/21 00:00,41,2019/9/23 00:00,,,0,2018/3/25 00:00,,
39228,2019,9,C,5184337,001HO02724,3172317,2016/4/28 00:00,2,136,,2019/5/8 00:00,2019/9/21 00:00,41,2019/9/23 00:00,2019/9/6 00:00,001HO12901,3,2018/4/9 00:00,2019/7/6 00:00,001HO12901
39229,2019,9,C,5184341,001HO02724,3172321,2016/5/31 00:00,2,74,,2019/7/9 00:00,2019/9/21 00:00,40,2019/9/23 00:00,,,0,2018/3/29 00:00,,
39230,2019,9,C,5184343,007HO08778,3172316,2016/7/17 00:00,2,93,,2019/6/20 00:00,2019/9/21 00:00,38,2019/9/23 00:00,2019/7/26 00:00,001HO12901,1,2018/7/3 00:00,2019/7/26 00:00,001HO12901
39231,2019,9,C,5184346,001HO02611,96174165,2016/6/29 00:00,2,10,,2019/9/11 00:00,2019/9/21 00:00,39,2019/9/23 00:00,2019/10/3 00:00,001HO12901,0,2018/5/6 00:00,2019/10/3 00:00,001HO12901
39232,2019,9,C,5184347,501HO10490,3172332,2016/6/29 00:00,2,107,,2019/6/6 00:00,2019/9/21 00:00,39,2019/9/23 00:00,2019/10/23 00:00,001HO12901,3,2018/6/10 00:00,2019/7/15 00:00,001HO12901
39233,2019,9,C,5184348,0007HO08778,3172306,2016/6/9 00:00,2,71,,2019/7/12 00:00,2019/9/21 00:00,39,2019/9/23 00:00,2019/8/15 00:00,001HO12901,1,2018/6/27 00:00,2019/8/15 00:00,001HO12901
39234,2019,9,C,5184351,001HO02724,1170581,2016/8/26 00:00,1,488,,2018/5/21 00:00,2019/9/21 00:00,37,2019/9/23 00:00,2019/4/30 00:00,001HO12901,5,,2018/6/29 00:00,007HO12832
39235,2019,9,C,5184356,001HO02724,173982,2016/9/11 00:00,2,184,,2019/3/21 00:00,2019/9/21 00:00,36,2019/9/23 00:00,2019/7/14 00:00,001HO12901,4,2018/6/5 00:00,2019/4/17 00:00,001HO12901
39236,2019,9,C,5184358,001HO02724,99171877,2016/10/8 00:00,2,136,,2019/5/8 00:00,2019/9/21 00:00,35,2019/9/23 00:00,2019/7/26 00:00,001HO12901,3,2018/7/23 00:00,2019/6/7 00:00,001HO12901
39237,2019,9,C,5184361,001HO02724,2176850,2016/10/24 00:00,2,159,,2019/4/15 00:00,2019/9/21 00:00,35,2019/9/23 00:00,2019/7/27 00:00,001HO12901,1,2018/6/21 00:00,2019/7/27 00:00,001HO12901
39238,2019,10,B,4123079,501HO02611,2111099,2015/7/3 00:00,2,202,,2019/4/4 00:00,2019/10/23 00:00,51,2019/10/24 00:00,,,0,2017/6/20 00:00,,
39239,2019,10,B,4123088,501HO02611,97112801,2015/7/28 00:00,2,366,,2018/10/22 00:00,2019/10/23 00:00,51,2019/10/24 00:00,2019/3/23 00:00,001HO12927,2,2017/8/31 00:00,2019/1/16 00:00,601HO11670
39240,2019,10,B,4123089,501HO2611,116604,2015/7/29 00:00,2,371,,2018/10/17 00:00,2019/10/23 00:00,51,2019/10/24 00:00,2019/5/10 00:00,001HO12927,4,2017/10/15 00:00,2019/1/1 00:00,151HO00718
39241,2019,10,B,4123100,005HO54028,2111079,2015/8/10 00:00,3,138,,2019/6/7 00:00,2019/10/23 00:00,50,2019/10/24 00:00,2019/9/4 00:00,203HO01513,2,2018/6/10 00:00,2019/8/13 00:00,203HO03005
39242,2019,10,B,4123101,501HO08778,2110107,2015/8/11 00:00,3,27,,2019/9/26 00:00,2019/10/23 00:00,50,2019/10/24 00:00,,,0,2018/7/26 00:00,,
39243,2019,10,B,4123103,501HO08778,1111103,2015/8/16 00:00,2,170,,2019/5/6 00:00,2019/10/23 00:00,50,2019/10/24 00:00,2019/10/12 00:00,007HO14732,2,2018/1/10 00:00,2019/8/3 00:00,203HO01513
39244,2019,10,B,4123104,501HO2611,98111416,2015/8/16 00:00,2,223,,2019/3/14 00:00,2019/10/23 00:00,50,2019/10/24 00:00,2019/6/30 00:00,001HO12927,3,2017/9/26 00:00,2019/5/6 00:00,001HO12927
39245,2019,10,B,4123105,029HO14132,113007,2015/8/20 00:00,3,87,,2019/7/28 00:00,2019/10/23 00:00,50,2019/10/24 00:00,2019/10/11 00:00,007HO14732,1,2018/8/27 00:00,2019/10/11 00:00,007HO14732
39246,2019,10,B,4123106,029HO14132,111314,2015/8/20 00:00,3,55,,2019/8/29 00:00,2019/10/23 00:00,50,2019/10/24 00:00,,,0,2018/9/25 00:00,,
39247,2019,10,B,4123107,外購,外購,2015/9/5 00:00,2,277,,2019/1/19 00:00,2019/10/23 00:00,49,2019/10/24 00:00,2019/5/9 00:00,203HO01513,1,2017/12/17 00:00,2019/5/9 00:00,203HO01513
39248,2019,10,B,4123108,029HO14132,2111054,2015/8/20 00:00,2,401,,2018/9/17 00:00,2019/10/23 00:00,50,2019/10/24 00:00,2019/9/18 00:00,203HO03005,4,2017/8/5 00:00,2018/12/8 00:00,614HO07811
39249,2019,10,B,4123117,029HO14132,98116534,2015/9/13 00:00,2,79,,2019/8/5 00:00,2019/10/23 00:00,49,2019/10/24 00:00,2019/10/21 00:00,203HO01513,1,2018/1/1 00:00,2019/10/21 00:00,203HO01513
39250,2019,10,B,4123121,029HO14132,1112044,2015/9/19 00:00,3,17,,2019/10/6 00:00,2019/10/23 00:00,49,2019/10/24 00:00,,,0,2018/8/30 00:00,,
39251,2019,10,B,4123124,029HO10124,113020,2015/9/8 00:00,3,39,,2019/9/14 00:00,2019/10/23 00:00,49,2019/10/24 00:00,,,0,2018/10/8 00:00,,
39252,2019,10,B,4123127,001HO07235,112989,2015/10/21 00:00,2,213,,2019/3/24 00:00,2019/10/23 00:00,48,2019/10/24 00:00,2019/10/8 00:00,203HO03005,4,2018/4/8 00:00,2019/7/5 00:00,029HO18438
39253,2019,10,B,4123129,029HO14390,111324,2015/10/31 00:00,2,220,,2019/3/17 00:00,2019/10/23 00:00,48,2019/10/24 00:00,2019/5/27 00:00,029HO18438,1,2018/2/27 00:00,2019/5/27 00:00,029HO18438
39254,2019,10,B,4123131,029HO14132,2116281,2015/11/12 00:00,2,238,,2019/2/27 00:00,2019/10/23 00:00,47,2019/10/24 00:00,2019/9/4 00:00,203HO03005,4,2018/1/2 00:00,2019/4/24 00:00,523HO01513
39255,2019,10,B,4123132,外購,外購,2015/12/6 00:00,2,240,,2019/2/25 00:00,2019/10/23 00:00,46,2019/10/24 00:00,2019/9/7 00:00,203HO03005,5,2018/1/6 00:00,2019/5/1 00:00,029HO18438
39256,2019,10,B,4123134,,2110130,2015/12/13 00:00,2,170,,2019/5/6 00:00,2019/10/23 00:00,46,2019/10/24 00:00,2019/9/6 00:00,203HO03005,2,2018/1/23 00:00,2019/7/19 00:00,203HO03005
39257,2019,10,B,4123136,029HO14930,外購,2015/12/18 00:00,2,173,,2019/5/3 00:00,2019/10/23 00:00,46,2019/10/24 00:00,2019/7/26 00:00,203HO03005,1,2018/1/22 00:00,2019/7/26 00:00,203HO03005
39258,2019,10,B,4123138,029HO14390,1112096,2015/12/19 00:00,2,264,,2019/2/1 00:00,2019/10/23 00:00,46,2019/10/24 00:00,2019/9/23 00:00,203HO03005,5,2018/2/19 00:00,2019/3/27 00:00,203HO01515
39259,2019,10,B,4123139,外購,外購,2015/12/21 00:00,2,307,,2018/12/20 00:00,2019/10/23 00:00,46,2019/10/24 00:00,2019/5/14 00:00,001HO12927,2,2018/1/14 00:00,2019/4/20 00:00,523HO01513
39260,2019,10,B,4123144,029HO14390,1112027,2015/12/29 00:00,2,231,,2019/3/6 00:00,2019/10/23 00:00,46,2019/10/24 00:00,2019/10/17 00:00,007HO14732,4,2018/2/15 00:00,2019/6/29 00:00,029HO18438
39261,2019,10,B,4123146,029HO14930,外購,2015/12/31 00:00,2,302,,2018/12/25 00:00,2019/10/23 00:00,46,2019/10/24 00:00,2019/9/6 00:00,203HO03005,6,2018/1/18 00:00,2019/2/22 00:00,614HO07811
39262,2019,10,B,4123147,029HO14930,111836,2016/1/1 00:00,2,131,,2019/6/14 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/10/20 00:00,007HO14732,2,2018/1/16 00:00,2019/8/21 00:00,203HO01513
39263,2019,10,B,4123152,029HO14132,111138,2016/1/8 00:00,2,141,,2019/6/4 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/9/24 00:00,203HO03005,2,2018/1/4 00:00,2019/8/20 00:00,203HO03005
39264,2019,10,B,4123154,029HO13229,2111129,2016/1/9 00:00,1,38,,2019/9/15 00:00,2019/10/23 00:00,45,2019/10/24 00:00,,,0,,,
39265,2019,10,B,4123155,5H53812,2111119,2016/1/10 00:00,2,45,,2019/9/8 00:00,2019/10/23 00:00,45,2019/10/24 00:00,,,0,2018/5/6 00:00,,
39266,2019,10,B,4123159,001HO08784,3114793,2016/1/13 00:00,2,131,,2019/6/14 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/10/18 00:00,007HO14732,2,2018/2/25 00:00,2019/8/14 00:00,203HO03005
39267,2019,10,B,4123160,501HO08778,111120,2016/1/15 00:00,2,231,,2019/3/6 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/5/20 00:00,029HO17944,1,2018/1/2 00:00,2019/5/20 00:00,029HO17944
39268,2019,10,B,4123162,029HO14132,3114796,2016/1/16 00:00,2,74,,2019/8/10 00:00,2019/10/23 00:00,45,2019/10/24 00:00,,,0,2018/1/2 00:00,,
39269,2019,10,B,4123163,001HO08784,2111125,2016/1/7 00:00,2,296,,2018/12/31 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/8/5 00:00,203HO03005,3,2018/2/1 00:00,2019/4/30 00:00,523HO01513
39270,2019,10,B,4123171,029HO14132,1111140,2016/1/22 00:00,2,277,,2019/1/19 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/5/14 00:00,029HO17944,2,2018/1/15 00:00,2019/3/28 00:00,203HO01513
39271,2019,10,A,5051762,,,2016/5/5 00:00,2,65,,2019/8/3 00:00,2019/10/7 00:00,41,2019/10/8 00:00,2019/10/7 00:00,501HO12434,1,2018/7/14 00:00,2019/10/7 00:00,501HO12434
39272,2019,10,A,5051764,,,2016/6/1 00:00,2,41,,2019/8/27 00:00,2019/10/7 00:00,40,2019/10/8 00:00,2019/10/13 00:00,501HO12434,1,2018/8/16 00:00,2019/9/22 00:00,501HO02658
39273,2019,10,A,5051765,,,2016/6/5 00:00,1,432,,2018/8/1 00:00,2019/10/7 00:00,40,2019/10/8 00:00,2019/4/23 00:00,TW1HO00521,3,,2019/2/9 00:00,551HO00695
39274,2019,10,A,5051767,,,2016/4/4 00:00,2,75,,2019/7/24 00:00,2019/10/7 00:00,42,2019/10/8 00:00,2019/8/27 00:00,501HO12658,1,2018/7/15 00:00,2019/8/27 00:00,501HO12658
39275,2019,10,A,5051768,,,2016/4/11 00:00,2,51,,2019/8/17 00:00,2019/10/7 00:00,42,2019/10/8 00:00,,,0,2018/8/15 00:00,,
39276,2019,10,A,5051769,,,2015/11/11 00:00,2,76,,2019/7/23 00:00,2019/10/7 00:00,47,2019/10/8 00:00,2019/9/23 00:00,501HO12434,1,2018/4/22 00:00,2019/9/23 00:00,501HO12434
39277,2019,10,A,5051770,,,2015/11/20 00:00,2,40,,2019/8/28 00:00,2019/10/7 00:00,47,2019/10/8 00:00,,,0,2018/4/22 00:00,,
39278,2019,10,A,5051772,,,2016/1/2 00:00,2,10,,2019/9/27 00:00,2019/10/7 00:00,45,2019/10/8 00:00,2019/10/31 00:00,501HO00687,0,2018/6/17 00:00,2019/10/31 00:00,501HO00687
39279,2019,10,A,5051779,,,2016/6/6 00:00,2,28,,2019/9/9 00:00,2019/10/7 00:00,40,2019/10/8 00:00,,,0,2018/7/27 00:00,,
39280,2019,10,A,5051781,,,2016/5/4 00:00,2,67,,2019/8/1 00:00,2019/10/7 00:00,41,2019/10/8 00:00,2019/10/26 00:00,501HO00687,0,2018/7/29 00:00,2019/10/26 00:00,501HO00687
39281,2019,10,A,5051782,,,2016/5/8 00:00,2,52,,2019/8/16 00:00,2019/10/7 00:00,41,2019/10/8 00:00,2019/10/21 00:00,501HO00687,0,2018/7/23 00:00,2019/10/21 00:00,501HO00687
39282,2019,10,A,5051786,,,2016/5/7 00:00,2,83,,2019/7/16 00:00,2019/10/7 00:00,41,2019/10/8 00:00,2019/9/18 00:00,501HO12658,1,2018/7/24 00:00,2019/9/18 00:00,501HO12658
39283,2019,10,A,5051787,,,2016/6/5 00:00,2,19,,2019/9/18 00:00,2019/10/7 00:00,40,2019/10/8 00:00,,,0,2018/8/14 00:00,,
39284,2019,10,A,5051790,,,2016/7/20 00:00,1,412,,2018/8/21 00:00,2019/10/7 00:00,39,2019/10/8 00:00,2019/2/4 00:00,551HO00657,3,,2018/10/23 00:00,509HO12026
39285,2019,10,A,5051791,,,2016/8/8 00:00,2,28,,2019/9/9 00:00,2019/10/7 00:00,38,2019/10/8 00:00,,,0,2018/6/21 00:00,,
39286,2019,10,A,5051812,507HO11621,41367,2016/1/29 00:00,1,19,,2019/9/18 00:00,2019/10/7 00:00,45,2019/10/8 00:00,,,0,,,
39287,2019,10,A,5051821,507HO11621,3040202,2016/2/22 00:00,2,10,,2019/9/27 00:00,2019/10/7 00:00,44,2019/10/8 00:00,,,0,2018/7/20 00:00,,
39288,2019,10,A,5051823,501HO10648,2040763,2016/4/3 00:00,2,200,,2019/3/21 00:00,2019/10/7 00:00,42,2019/10/8 00:00,2019/7/15 00:00,551HO00687,2,2018/7/25 00:00,2019/6/6 00:00,551HO00681
39289,2019,10,A,5051825,200HO00402,98040659,2016/4/7 00:00,1,357,,2018/10/15 00:00,2019/10/7 00:00,42,2019/10/8 00:00,2019/5/12 00:00,551HO00687,5,,2018/12/9 00:00,551HO00687
39290,2019,10,A,5051826,501HO10445,2040762,2016/4/8 00:00,2,88,,2019/7/11 00:00,2019/10/7 00:00,42,2019/10/8 00:00,2019/10/4 00:00,501HO12434,1,2018/7/26 00:00,2019/10/4 00:00,501HO12434
39291,2019,10,A,5051813,507HO11621,2040701,2016/1/31 00:00,1,285,,2018/12/26 00:00,2019/10/7 00:00,45,2019/10/8 00:00,2019/3/19 00:00,551HO00687,1,,2019/3/19 00:00,551HO00687
39292,2019,10,A,5051814,507HO11621,2040688,2016/2/1 00:00,2,289,,2018/12/22 00:00,2019/10/7 00:00,44,2019/10/8 00:00,2019/3/14 00:00,007HO12901,1,2018/1/12 00:00,2019/3/14 00:00,007HO12901
39293,2019,10,A,5051845,007HO11585,3040213,2016/8/2 00:00,1,309,,2018/12/2 00:00,2019/10/7 00:00,38,2019/10/8 00:00,2019/4/29 00:00,551HO00687,3,,2019/2/16 00:00,551HO00695
39294,2019,10,A,5051846,014HO06080,2040694,2016/8/6 00:00,1,136,,2019/5/24 00:00,2019/10/7 00:00,38,2019/10/8 00:00,2019/8/29 00:00,501HO12658,1,,2019/8/29 00:00,501HO12658
39295,2019,10,A,5051847,551HO00699,3040215,2016/8/15 00:00,1,245,,2019/2/4 00:00,2019/10/7 00:00,38,2019/10/8 00:00,2019/4/12 00:00,551HO00687,2,,2019/3/23 00:00,007HO11757
39296,2019,10,A,5051849,551H0699,3040246,2016/8/30 00:00,1,331,,2018/11/10 00:00,2019/10/7 00:00,38,2019/10/8 00:00,2019/2/27 00:00,551HO00695,1,,2019/2/27 00:00,551HO00695
39297,2019,10,A,5051850,551H0699,3040212,2016/9/1 00:00,1,232,,2019/2/17 00:00,2019/10/7 00:00,37,2019/10/8 00:00,2019/9/13 00:00,501HO12658,2,,2019/5/17 00:00,551HO00681
39298,2019,10,A,5051815,507HO11621,2040706,2016/2/1 00:00,2,225,,2019/2/24 00:00,2019/10/7 00:00,44,2019/10/8 00:00,2019/9/9 00:00,501HO12658,3,2018/4/14 00:00,2019/4/25 00:00,551HO00687
39299,2019,10,A,5051852,200HO00491,97040116,2016/9/10 00:00,1,253,,2019/1/27 00:00,2019/10/7 00:00,37,2019/10/8 00:00,2019/10/20 00:00,501HO00687,4,,2019/6/2 00:00,007HO12095
39300,2019,10,A,5051853,200HO00491,97040124,2016/9/18 00:00,1,281,,2018/12/30 00:00,2019/10/7 00:00,37,2019/10/8 00:00,2019/8/18 00:00,501HO12658,2,,2019/6/2 00:00,007HO12095
39301,2019,10,A,5051854,001HO09593,2040693,2016/9/19 00:00,1,291,,2018/12/20 00:00,2019/10/7 00:00,37,2019/10/8 00:00,2019/3/1 00:00,551HO00695,1,,2019/3/1 00:00,551HO00695
39302,2019,10,A,5051855,200HO00491,95040492,2016/9/20 00:00,1,280,,2018/12/31 00:00,2019/10/7 00:00,37,2019/10/8 00:00,2019/7/13 00:00,551HO00687,2,,2019/5/4 00:00,551HO00687
39303,2019,10,A,5051856,011HO10360,97040167,2016/9/20 00:00,1,279,,2019/1/1 00:00,2019/10/7 00:00,37,2019/10/8 00:00,2019/4/1 00:00,007HO11757,1,,2019/4/1 00:00,007HO11757
39304,2019,10,A,5051857,200HO00402,98040658,2016/9/23 00:00,1,232,,2019/2/17 00:00,2019/10/7 00:00,37,2019/10/8 00:00,2019/9/4 00:00,501HO12658,3,,2019/5/30 00:00,TW1HO00521
39305,2019,10,A,5051858,011HO10469,1040545,2016/9/27 00:00,1,133,,2019/5/27 00:00,2019/10/7 00:00,37,2019/10/8 00:00,2019/8/9 00:00,501HO12658,1,,2019/8/9 00:00,501HO12658
39306,2019,10,A,5051859,551H0699,98040663,2016/10/9 00:00,1,287,,2018/12/24 00:00,2019/10/7 00:00,36,2019/10/8 00:00,2019/5/12 00:00,551HO00687,4,,2019/1/25 00:00,551HO00687
39307,2019,10,A,5051861,551H0699,1040555,2016/10/16 00:00,2,4,,2019/10/3 00:00,2019/10/7 00:00,36,2019/10/8 00:00,,,0,2018/11/27 00:00,,
39308,2019,10,A,5051862,551H0699,41310,2016/10/18 00:00,1,333,,2018/11/8 00:00,2019/10/7 00:00,36,2019/10/8 00:00,2019/8/6 00:00,501HO12658,5,,2019/2/27 00:00,551HO00695
39309,2019,10,A,5051863,551HO00699,3040245,2016/10/24 00:00,1,64,,2019/8/4 00:00,2019/10/7 00:00,36,2019/10/8 00:00,2019/9/23 00:00,501HO12434,1,,2019/9/23 00:00,501HO12434
39310,2019,10,A,5051864,551HO00699,99040460,2016/10/27 00:00,1,115,,2019/6/14 00:00,2019/10/7 00:00,36,2019/10/8 00:00,2019/8/26 00:00,501HO12658,1,,2019/8/26 00:00,501HO12658
39311,2019,10,A,5051865,551HO00699,99040460,2016/10/27 00:00,1,254,,2019/1/26 00:00,2019/10/7 00:00,36,2019/10/8 00:00,2019/8/27 00:00,501HO12658,3,,2019/4/7 00:00,TW1HO00521
39312,2019,10,A,5051867,551H0699,41316,2016/10/28 00:00,1,285,,2018/12/26 00:00,2019/10/7 00:00,36,2019/10/8 00:00,2019/6/16 00:00,007HO12095,2,,2019/5/10 00:00,551HO00687
39313,2019,10,A,5051868,551H0699,3040238,2016/10/28 00:00,1,165,,2019/4/25 00:00,2019/10/7 00:00,36,2019/10/8 00:00,2019/10/18 00:00,501HO00687,0,,2019/10/18 00:00,501HO00687
39314,2019,10,A,5051869,551HO00699,3040209,2016/10/31 00:00,1,258,,2019/1/22 00:00,2019/10/7 00:00,36,2019/10/8 00:00,2019/5/31 00:00,551HO00681,3,,2019/2/15 00:00,551HO00695
39315,2019,10,A,5051870,551H0699,41360,2016/11/1 00:00,1,91,,2019/7/8 00:00,2019/10/7 00:00,35,2019/10/8 00:00,,,0,,,
39316,2019,10,A,5051817,507HO11621,2040665,2016/2/10 00:00,2,64,,2019/8/4 00:00,2019/10/7 00:00,44,2019/10/8 00:00,2019/10/7 00:00,501HO12434,1,2018/9/10 00:00,2019/10/7 00:00,501HO12434
39317,2019,10,A,5051873,007HO11585,1040504,2016/11/6 00:00,1,241,,2019/2/8 00:00,2019/10/7 00:00,35,2019/10/8 00:00,2019/10/6 00:00,501HO12434,3,,2019/6/2 00:00,551HO00681
39318,2019,10,A,5051875,551HO699,1040529,2016/11/15 00:00,1,42,,2019/8/26 00:00,2019/10/7 00:00,35,2019/10/8 00:00,,,0,,,
39319,2019,10,A,5051876,551H0699,2040756,2016/11/18 00:00,1,282,,2018/12/29 00:00,2019/10/7 00:00,35,2019/10/8 00:00,2019/8/28 00:00,501HO12658,3,,2019/2/8 00:00,551HO00695
39320,2019,10,A,5051878,551HO00699,3040227,2016/12/4 00:00,1,132,,2019/5/28 00:00,2019/10/7 00:00,34,2019/10/8 00:00,2019/10/18 00:00,501HO00687,0,,2019/10/18 00:00,501HO00687
39321,2019,10,A,5051879,551H0699,3040250,2016/12/6 00:00,1,302,,2018/12/9 00:00,2019/10/7 00:00,34,2019/10/8 00:00,2019/10/31 00:00,501HO00687,5,,2019/2/9 00:00,551HO00695
39322,2019,10,A,5051881,200HO00402,97040165,2016/12/6 00:00,1,170,,2019/4/20 00:00,2019/10/7 00:00,34,2019/10/8 00:00,2019/5/29 00:00,551HO00687,1,,2019/5/29 00:00,551HO00687
39323,2019,10,A,5051882,551HO00699,2040677,2016/12/7 00:00,1,137,,2019/5/23 00:00,2019/10/7 00:00,34,2019/10/8 00:00,2019/10/15 00:00,501HO12434,2,,2019/8/7 00:00,501HO12658
39324,2019,10,A,5051883,551HO00699,2040666,2016/12/10 00:00,1,156,,2019/5/4 00:00,2019/10/7 00:00,34,2019/10/8 00:00,2019/8/7 00:00,501HO12658,3,,2019/6/26 00:00,551HO00687
39325,2019,10,A,5051886,007HO10233,2040727,2016/12/25 00:00,1,129,,2019/5/31 00:00,2019/10/7 00:00,34,2019/10/8 00:00,,,0,,,
39326,2019,10,A,5051887,551HO00665,3040252,2016/12/30 00:00,1,55,,2019/8/13 00:00,2019/10/7 00:00,34,2019/10/8 00:00,,,0,,,
39327,2019,10,A,5051820,507HO11621,3040206,2016/2/22 00:00,2,20,,2019/9/17 00:00,2019/10/7 00:00,44,2019/10/8 00:00,,,0,2018/11/16 00:00,,
39328,2019,10,B,5125664,005HO53812,3114807,2016/1/23 00:00,2,308,,2018/12/19 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/9/18 00:00,203HO03005,6,2017/12/26 00:00,2019/2/13 00:00,614HO07811
39329,2019,10,B,5125665,外購,外購,2016/1/26 00:00,2,293,,2019/1/3 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/4/6 00:00,001HO12927,2,2018/2/1 00:00,2019/3/14 00:00,151HO00718
39330,2019,10,B,5125667,001HO08784,3114813,2016/1/27 00:00,2,162,,2019/5/14 00:00,2019/10/23 00:00,45,2019/10/24 00:00,2019/8/15 00:00,203HO01513,1,2018/2/14 00:00,2019/8/15 00:00,203HO01513
39331,2019,10,B,5125670,005HO53812,外購,2016/2/5 00:00,2,309,,2018/12/18 00:00,2019/10/23 00:00,44,2019/10/24 00:00,2019/6/6 00:00,029HO18438,4,2018/1/22 00:00,2019/3/2 00:00,029HO18438
39332,2019,10,B,5125673,005HO53812,3114795,2016/2/8 00:00,2,231,,2019/3/6 00:00,2019/10/23 00:00,44,2019/10/24 00:00,2019/9/13 00:00,203HO03005,1,2018/2/23 00:00,2019/9/13 00:00,203HO03005
39333,2019,10,B,5125674,029HO13329,3114819,2016/2/8 00:00,2,271,,2019/1/25 00:00,2019/10/23 00:00,44,2019/10/24 00:00,2019/9/8 00:00,203HO03005,3,2018/1/26 00:00,2019/5/9 00:00,029HO17944
39334,2019,10,B,5125675,005HO53812,2111139,2016/2/8 00:00,2,156,,2019/5/20 00:00,2019/10/23 00:00,44,2019/10/24 00:00,2019/7/24 00:00,203HO01513,1,2018/6/29 00:00,2019/7/24 00:00,203HO01513
39335,2019,10,B,5125676,5H53812,3116743,2016/2/9 00:00,2,160,,2019/5/16 00:00,2019/10/23 00:00,44,2019/10/24 00:00,2019/10/17 00:00,007HO14732,3,2018/4/20 00:00,2019/7/26 00:00,203HO03005
39336,2019,10,B,5125677,005HO53812,2111135,2016/2/9 00:00,1,606,,2018/2/24 00:00,2019/10/23 00:00,44,2019/10/24 00:00,2019/3/26 00:00,029HO17944,7,,2018/5/12 00:00,551H3127
39337,2019,10,B,5125679,005HO53812,1112100,2016/2/11 00:00,2,253,,2019/2/12 00:00,2019/10/23 00:00,44,2019/10/24 00:00,2019/7/9 00:00,029HO18438,4,2018/3/2 00:00,2019/4/17 00:00,151HO00718
39338,2019,10,B,5125681,001HO08784,2111122,2016/2/22 00:00,2,229,,2019/3/8 00:00,2019/10/23 00:00,44,2019/10/24 00:00,2019/8/19 00:00,203HO03005,4,2018/4/4 00:00,2019/5/3 00:00,029HO17944
39339,2019,10,B,5125682,005HO53812,2111117,2016/2/24 00:00,1,428,,2018/8/21 00:00,2019/10/23 00:00,44,2019/10/24 00:00,2019/3/27 00:00,001HO12927,6,,2018/11/9 00:00,203HO01513
39340,2019,10,B,5125686,5H53812,111455,2016/3/12 00:00,2,263,,2019/2/2 00:00,2019/10/23 00:00,43,2019/10/24 00:00,2019/7/23 00:00,203HO03005,3,2018/3/20 00:00,2019/4/27 00:00,151HO00756
39341,2019,10,B,5125687,001HO08784,3114829,2016/3/12 00:00,2,170,,2019/5/6 00:00,2019/10/23 00:00,43,2019/10/24 00:00,2019/7/19 00:00,203HO03005,1,2018/6/5 00:00,2019/7/19 00:00,203HO03005
39342,2019,10,B,5125689,005HO54312,10826656,2016/3/16 00:00,2,296,,2018/12/31 00:00,2019/10/23 00:00,43,2019/10/24 00:00,2019/3/18 00:00,203HO01513,1,2018/1/23 00:00,2019/3/18 00:00,203HO01513
39343,2019,10,B,5125690,005HO53812,2110112,2016/3/26 00:00,2,119,,2019/6/26 00:00,2019/10/23 00:00,43,2019/10/24 00:00,2019/10/9 00:00,007HO14732,2,2018/6/19 00:00,2019/8/25 00:00,203HO03005
39344,2019,10,B,5125691,005HO53812,10826124,2016/3/27 00:00,2,113,,2019/7/2 00:00,2019/10/23 00:00,43,2019/10/24 00:00,2019/9/7 00:00,203HO03005,1,2018/7/31 00:00,2019/9/7 00:00,203HO03005
